rn,total_checkins
nRneXPAFRMc9x8DrpgF3Yw,1.0
ak-f8IV0ZdDeI4oYnjA1Pw,480.0
5KWJZHhG88echvquDBu4iw,12.0
SeMczUVuKhVwruoJfrThtQ,0.0
i7CzT5ncBc7Pgt1R6quOqg,1.0
aTvmLm3YfTs_L290fEolEw,102.0
k_BaE5Mxos5mdp_YNQXyuw,13.0
PndkxtLCDv69LBE5Ay8Mwg,46.0
lyTIuSgPdyRMx3l7xPzl3A,3.0
QVSYsRNfggg4WGOn9TtBzA,49.0
G7xS3HiTKHnRhI8cNRGXpA,686.0
jhP9rUsV-KvgHu1n--7Q3w,1.0
fM-29EyHcLXBrYyzNKNRvg,1.0
vBJ3qJi2Hk_OyYV_FkqCtw,3.0
T2_XXa8XwI0H4XLguw0FzA,0.0
p-w6g8cuQq5PU_4U1XNCzQ,241.0
FTo64sohiSRBRM9e9NzeAQ,10.0
hcryG9RkmK9oCELYLHukiQ,0.0
QxtvTC-i4kX1raUXCuaxbg,0.0
A-OvzL1cssAoFQ-TMRUpBQ,7.0
ennFew0_Sy91zqm3HPmO_w,19.0
XuxKpCqnjpW_VPxSho4djQ,0.0
tVVFXukrk_rzLhv00jhKDQ,310.0
of-a3UqUN5iz-ttBf0knig,1.0
wKsqOTkmXIPzrJaPz6uBNg,0.0
EVCLVY5Jazha-XXDwQavqw,0.0
uZkysgjMeC3UO03cPyBD2g,234.0
HuzhmzDHcI66G17449rPAg,2.0
yP1TBPIe1iRFzdKFJUTUsw,51.0
5W37Wy6f4kptoHAU0KX7yg,31.0
_ucDskZqK5w1QHkoA_nlRw,81.0
ocXPQsWEpC0KF6tZezEBpA,10.0
3oMcNguqRNMxsb_j0Vdqsw,12.0
4PqqRa7o_eNydKdGWYdIog,65.0
qnRgJHG37kXOLEtf3S96ag,11.0
knzoe3kCaoh4gkGwA3l6Aw,2.0
Xd6yHhyFYgHzth0ou2FtkQ,97.0
7os-CT7QI8P_sy1QKwhzjg,5.0
9fTDeI6mApFX52qYJ8z0mw,2937.0
z5KWNSDvgv-4I62P8l8Ynw,401.0
eicZdoUohtKsmB0KChbPxg,20.0
VONg0lyHm7fUdARWjkkjCQ,18.0
_bpNAXZqG28e8XplS1wbpw,0.0
w2JE_M1ZUHya98S35AIEpw,1.0
joTw5858fDh3Y_rF0NDOsg,142.0
4NHVQFUBd1ppRPpKIBqn6A,1.0
wwEg_6bHfTrOpn_bygIQZg,1.0
P7tnvgfHFCretdRxIEwbPw,0.0
5Qv-WjKI-AqF4rLosnWwLA,23.0
PepLYiTk-2j6Nb8JFVT9gQ,0.0
BWrdSeWCWKVQQGnJC2oyrQ,70.0
lENkF6Cgd9WzUDBcuZcAPA,246.0
E3zvCzX7gquT9srY4pUwLg,6.0
fP4sMlVw_MvyGNv4xeTGDA,386.0
7vXmhdqO6aAoZGEVyusk0w,7.0
2TZl160uaMAg1cr8KFbk8Q,0.0
QXpNsm8A8G86Vu5ECo1MgA,32.0
4g3IsMpBLReHDA5JatpPzw,43.0
4XEIN-KPGAMugwJdhgjfGQ,0.0
ZGpT6rcgSsJ4GxwTHbvvJw,16.0
_Aqmo8Q0a6Hxx6AloBUhTw,2.0
aU3MBJ3Cq5yip6JTyJi7KQ,2.0
wOmtCPiB-xeU-HknjTW4hQ,5.0
5K3XBVfTIGf9E4vrc9UBNA,0.0
ozjrEhW6G8gCPXGugcIAEg,24.0
_QkGfsQaQbuyUf-hy_2muw,0.0
mrjhrTycW0iLumjMZCfrzw,8.0
x8-MzrVwJCwzqoACL21AJw,0.0
jeOll8b1paa_9JDyOi-kXw,3.0
MQEpDvkdL39hh1N0We3Vaw,738.0
JJzAOl3kQLfhOzB_vjf3FQ,3.0
YcGHCoSkl2PLKsHQCiu0HA,6.0
5FD6PHDsuu93TGXhzWqrKw,0.0
XPtSqUo2HGCmp9Fq2Amnkw,23.0
me17NOULVwu40AdKGYHIaQ,56.0
1VQJyXwDakcHa-RZUCUe9w,57.0
ZrUal0AEUT-_2etHH-9cfA,43.0
qd6bzLnddkogYbVj7SfcBg,9.0
4Qr01ALyMyV-ZwHrP2purg,69.0
Cd3InBI7yCeXjf6xKv4jbA,4.0
LRHlcXcNERVsekrngMLphA,1.0
5TFiZOGlhyYdZ5U67QWReA,122.0
m-xsH8VkcYtTTvp2Fa6Ajw,619.0
pG90UZcF21ZYvXQbDdkkLg,13.0
Cl-xl1vTUwHeaGgBxzdTRA,64.0
D74O-i-iEWo-e5BpwFMcUA,84.0
AyNI6G0w3o51zp0tucE12A,15.0
83cVpTJNyzv9lJ20vzBgdg,51.0
333W59XcrXZsJlnBAAx5mQ,156.0
GG9VcABDC1hDFnjVi6q5Fw,365.0
I6pcjUH1IZSaCLDb5C8jrQ,1.0
G3pcVtRukZM2oKiLeNiUUA,4.0
9wNrqTeoEepFSbFu4QLuUQ,1.0
N8uKQ5Vdb1LAh-qXT_25Rg,809.0
EjBz4Lx_dg-_gwQQJMzKtA,0.0
Y-oPVMkxgEsve1sG2iDLXA,73.0
sh69ApUyPhAltAMpv5vX3w,9.0
LTF14u6dfIyJQ41P-FooiA,0.0
1Z6YrdtjD6hNzZRYpuNEsA,9.0
IO0r61EIoVjzqkUrJMegRA,1.0
rydwhaJPcQhxHlHO0PMZMQ,5.0
f-AGHqaxJvfiuP7aHwmjhA,6.0
cbOsasex5EmQEy554-Fz0Q,1.0
lORlFMAvKJKBaWefOfUrEg,0.0
m9x3lP68vCe9EOB7EcA1lg,1.0
oE6gKgUfMd74m77d6hG9qg,34.0
mss-LiOfL1vtoNo3WoEoJw,47.0
0lpT5sj09vUfDp5zUBwjIw,14.0
lbo8gncBXedeeogWD1JDag,0.0
kJc7XtQXYit7WNV8m4YDGA,0.0
n0bg7kf6HcpFchCtxJyc5A,115.0
VqX3HPsZxuxsPKaQIU3Ehw,2.0
CrwL7Y-jdzno4mmV7CN67A,20.0
xhVxf5HSlCAqpyG8OuNptg,366.0
rVZfapnQgyVLsNWA583u-A,29.0
8USUyIeN39rurnqCn5cA0w,20.0
UHrr3z6DEPvJbLX9uQXVtg,0.0
z_RTK0MaxaRHRQ99hDL2QA,4.0
g0rTFoLeIR9-xj9bOUWQDQ,77.0
3tTCNu7VybuQyz7xuaFmTw,2.0
fuW-VCynECpKukrm-9nxdg,176.0
6v44nmxUeIKqecQsZXgBYg,2.0
hSyAdVKS9mttVVxMpEQRBQ,29.0
QcyCiiyGZjVbx0X2_Dc4Cw,0.0
mosTQJDkiVlkwtI0Hgp4Vg,4.0
OHuo-yqHdtJMAnkNLyp34g,0.0
5WhDd9MnacntXYURmvgMZA,1.0
Q6C3rSvnCfNO36kNgTAq8g,55.0
3bZXoLpjE5nqKk-m8ikgrw,29.0
b9X37xeaq21etN5Co__ooA,3.0
d3FAxA8Su34pGHjaIcl5lw,0.0
JSUmoa3hFNfoDYLbYNNLOQ,3.0
rLN-jsC7_SfQkxDEMeDBwg,2.0
QXR-YnHgV0qDyuUTckYeGw,0.0
TrZVtAQivYyGDOQH46_aFA,6.0
OwMvIRdt3OVzuiQdaT-dbQ,0.0
PvtAsnMf-oeNmkvdwRmEpw,0.0
xpSDcwyIhkSz4fhwmV2Wdw,0.0
gg0zeYKlmvk_rScipyOyKw,8.0
NOfbzTpQ7hrt6ZbJVeXUUw,171.0
8vqAiSXLuBcQc38pbfE0Xw,38.0
kxiDclm1rSAH0yvznmYtlw,12.0
5ZqybrqiTdbANn2yI3B3VA,0.0
z65wZ11iw7Y-WBZ9UDZhnA,1.0
ZhBW2MIMtUhfLIbjy9ylHg,24.0
yWBus94VvCyXYNuXpoEpCg,3.0
xZBf_qjieaXnq1uv05Fkcw,0.0
44vEjV59_w0cm_Lhyif3bQ,75.0
rOHLBGBcWzlxdvNI6squgQ,19.0
ws247aEo3PAqR9FfxyIvNA,8.0
-Tv5UZeFHdKz3RM9vOYpaw,0.0
xlXwxfiUD4bgJFKUYwkzOg,881.0
7pkiQvVfcsa-wtBEeNHHUg,37.0
mXA3MeNsPYkmZBaOyh3qfg,7.0
h9pEt23IAyjBtUaYA9v46A,1.0
jslGoWrJQtpC1UgEve0YgA,13.0
SHlfx41Mo4dk2WR1VyT2_Q,46.0
bAdwf-n52f46-ZjlfJ1Hwg,1.0
10ELp0f3kgGfXPQNQq77ew,3.0
F5arCcVW_mjFWbgJbWYO-Q,31.0
tohaej7f3nw-WsFT30l1NQ,42.0
bLRjPq9-pAdXirAWWTuZzg,4.0
IUv-dRWHyds6ncxqVcxpGQ,16.0
3dC3opMY67zrquz_yYc-tw,17.0
7wP8ESOchbpzET2Li4H6UQ,0.0
CtZ3HujCLTChyoad_L-nHA,321.0
9wCP-MP2B1Yi7EzsM0H0ew,0.0
J2yHV9KNwBHD7bnGMANCpw,0.0
rQd-wVQIQ1t7gPqoH9_Gvw,0.0
2-_HV0XUYK64OylB5J4i6A,26.0
rIeXMt92PLNjZbemWKRXcA,99.0
VVvyHt--TrrK0bnHBf91_g,22.0
i_pI9XnOgJ93cq85Ot06OQ,17.0
Y_OZeUkmUfb37i3fqm5WOg,4.0
IT9ckwTnBWxOYCSr49uUlQ,6.0
sXCquNdRuCF7vrHwXXdFHw,41.0
Z9dAOKg6d-mvcMw8uHilmw,37.0
sj-0d748hFyfzskL9-57dg,2.0
TdoLDxiqDKbk_lmni5nu6A,6.0
I25YFbDL16lVcutPMNIlHA,1.0
m-tOkwXdW0r4u_NG8w_ZXA,5.0
2sjfncn3GNHpKZDAcsm1Uw,0.0
3GKCKWw4O6JmM4HejYEQcg,0.0
2xbxXWeu3tpZEJdGTTGbLg,1.0
D8qUkxB9IpT8IhnZV23auQ,0.0
H6W6detG0U5-QYGs5MItyw,23.0
ZdqiRrUik1GWAcMWb2iBdw,19.0
9VEJkUd0eHIlKmCu0flvBw,0.0
UOo1gVPvikk6UjRhet8GxQ,2.0
PCugqia4CsE9krMJyJ8UXw,0.0
dRib7YK9Mtqgvfqsf-PKrw,7.0
zUbqJk1KtbMnStiMfrMegA,13.0
alWRFbDdU3_F1c2C4nG2dw,0.0
N-tpz2XtAPreL5wnFjKGwA,2.0
6WDDksGLLehfQDIvQXzR5w,30.0
A01Cx_Acpcqx-Tj_9wQhEw,1.0
6XpqswYWoSOx0a9MkosVRA,18.0
4vVjnXcFzuzuOEcmiTBfEA,3.0
c_xCs0pCLZVM6ImvqXEFPA,2.0
EZRl9nOwcaED93NnFakvHw,12.0
V0GryzKJfygQOK-n8Hw5Mw,0.0
xSZQa9ez44TJ0tiVHSY1Mw,2.0
F06m2yQSPHIrb1IT7heYeQ,20.0
kWItkhjHRuzfC11CP1E0ZQ,2.0
fwZzpkSH4ZOJGzDzI2rSaQ,1.0
PF6IipxqHx0i2cFBAraXPw,9.0
4igB1WaE8BcmiVzUgoIWfQ,0.0
ERZua_xpyvHBnChITstpFg,1.0
MFgm3Hc-348wR9xfKP_Zdw,0.0
izBGqKv8licboxHllk0iNg,9.0
5c_z8Noe46-p1k-WpXbOmw,0.0
4rrQkEKSiJtwMzb5L9zDlA,0.0
sjiTzC2aoy13iPuIvk37Ew,0.0
LgTBbuKTSm4qKHEmFAEJmA,0.0
3gkqdLgL1Ca0hy1YRsA2Gw,0.0
z1YeIS9NaMCqEupKRfA2Gw,0.0
-H1-IzxW6CXmjhmF5F6iMA,0.0
h8XdexOcJlfLOwXIDtyalg,1.0
hRdY34ij49RdPKTpol4O6w,1.0
vtj3lt38T9Icu_RXHAQ__w,0.0
g384tK63QxXXm3UNhtGMuA,0.0
9umA26_aWjEuVe4QW7axtw,0.0
